424
4000
0 42.3517 -71.0405
a439fff7-8630-464c-b277-efca6f6bc664 15 42.3444 -71.1249
940638c5-7cd0-4a11-899e-86af3868d400 19 42.3907 -71.1539
a9d13461-7f0f-47b0-9a97-8ec9e9792865 19 42.3895 -71.1390
6e340d8e-45db-4fd9-b6eb-b74ec73b0d3e 15 42.3481 -71.2478
e519df41-c4d7-403a-9afa-a5dd7cdd2d03 18 42.3607 -71.0552
f836bc28-36a7-4ca6-bba6-0d75333d84bb 19 42.2970 -71.0917
2327cb08-fa9f-459b-9ab0-1a319b0f2f4c 19 42.3124 -71.0962
18e98210-d257-414a-92e3-8347c2cac9a5 11 42.4083 -70.9980
e335fa7c-7adf-4360-9bfa-76b18124a56f 11 42.4072 -70.9927
dede6d5f-7d62-496e-a8ca-d5a64afe39c1 15 42.3577 -71.1084
b6a8522d-296d-4c05-887d-842374520780 15 42.2787 -71.0803
ed6c012e-6d6c-41e7-8e01-90749fd67575 16 42.2556 -71.1244
be18593a-9e4c-4a13-8bb2-a5bac3d9b2b3 18 42.2858 -71.1097
b23674a7-15a8-46d2-8219-6668acecf24a 18 42.2681 -71.1192
3a6d94a7-9fee-41c5-b8cc-a8487c5e691b 24 42.3647 -71.0593
61168d8b-20b7-46c8-8f08-6ae1f100c4e0 17 42.3864 -71.0960
fe90d430-d33f-48b2-a5cd-bc161b220939 23 42.3711 -71.0762
bd1755dc-f26c-420e-85b3-fd025d0b5445 15 42.3392 -71.0905
d1a5e406-718c-44b9-b9dd-e63605b888aa 15 42.2568 -71.1225
8b97606e-a849-4db8-ae9b-4009fe48d90b 19 42.2646 -71.1146
dcd76e42-eebc-4432-9726-cdb3372b0b07 19 42.3664 -71.0885
dd008e3c-ff17-4c82-abe0-502272a62425 18 42.3333 -71.1012
c23a4c0d-7e43-4042-80e2-7c894d07763b 11 42.3362 -71.1934
ab6517ea-ed53-42eb-8881-657d362e56e8 15 42.3342 -71.0877
c1789d39-705f-4c03-9c14-4d6a3a4f4400 19 42.3502 -71.0447
f4a64c30-b97f-4ae5-b531-a11698b558d7 9 42.5224 -70.8903
ff938129-8179-455c-9ac9-9fcb9fc0b6d5 19 42.3874 -71.1276
8a404180-7c2e-4dbe-9489-c478ed959282 19 42.4024 -71.0757
0208190e-851c-417d-8bc7-1b218db97fbf 23 42.3629 -71.0916
a9bc314b-a3fd-46e5-a63b-f005258bba5f 19 42.3358 -71.0804
e3f5d039-a49e-4b3b-ab4d-4efbef2068c6 23 42.3800 -71.0730
52485851-e554-49de-ab9f-f536806d2d34 11 42.5064 -70.8869
54d86d05-b399-42c5-a63a-a97713afc5d4 11 42.5162 -70.9055
6eaa7343-402d-41c9-9aac-8c664fdbdcf1 11 42.5240 -70.8968
13883905-f5c7-48a4-9344-4fbd75de70df 9 42.5201 -70.9063
b44b7c3d-c054-4591-92a9-3b96d86050ab 11 42.5209 -70.9105
6cec3afa-554c-466f-8323-5c619fe0ddc6 11 42.4117 -71.1104
6aebc664-1e3c-479f-8f65-2bae99215ed3 11 42.4177 -71.1081
ee0fa23e-a6c2-474d-a6ef-bf581d63f1ae 11 42.4017 -71.1061
42a3ecca-af9a-4556-90ba-7631546f96f8 11 42.4108 -71.0815
4d953f0f-13b5-4b3d-b2da-342003ff7cba 11 42.4233 -71.0912
f9524971-e9f9-4572-aebc-580e48de042f 19 42.3731 -71.0863
2d32e355-faee-407b-9bb7-45d80ffb059a 19 42.3630 -71.0829
f714390d-6874-43fa-a079-a07f83c79c7b 11 42.4265 -71.0732
eee3aab6-bd98-4d1f-8887-9c4e2adce482 11 42.4239 -71.0678
4f25f6ef-236b-43b4-8a92-68a24db0504b 14 42.4082 -71.0429
e4678b17-face-42c3-9b5f-98418d31e3b6 11 42.4265 -71.0639
13d4171b-6d93-490e-923f-f2a17d5c7613 11 42.5281 -70.8897
15ec5783-ca7a-4225-ba51-cd0a45ecc975 11 42.5299 -70.9061
93911aa1-b5e4-48aa-a2b6-38fbcf613006 19 42.3690 -71.0863
abefafdc-c772-4671-86fe-fc15a42adebb 23 42.3952 -71.1442
d81e16e2-a410-4a0b-b5ae-b72748fc9781 19 42.3754 -71.0912
4c128753-6fde-4d4c-896e-a1adf89ada98 25 42.3366 -71.1100
c1ae49bd-2a20-4684-886b-ead8dd627cfd 17 42.3376 -71.0826
910f1452-dbeb-4e69-b226-71b2d7e85715 11 42.4072 -71.0965
986068c4-d11a-465a-b8d0-bd0960c57f51 15 42.3636 -71.1004
888780ee-bf2f-474e-9622-6bc725aa1b00 11 42.4863 -70.9017
a51b429f-bf06-425a-b3fe-b3155aa6468c 11 42.5201 -70.8914
7e1dae55-4d3d-4a41-b969-2aeca70e0e69 11 42.3741 -71.0328
287aedf5-0361-47e9-9de0-14ae3b75cc0d 21 42.3657 -71.0403
9721c80e-fc8f-474f-8918-b68c041d2836 23 42.3720 -71.0759
800bde2c-51df-497c-ac2d-bc3a8c00c164 15 42.3743 -71.1197
a75d3da1-ce74-447f-8e80-52506a81aff3 11 42.4034 -71.0473
609c2f06-310e-4134-8dd2-3d23aa41487b 23 42.3908 -71.1439
8f51f8f1-ecb8-4cd3-8529-296a03140c51 19 42.3037 -71.0543
dfdaf866-b814-48e5-9bd3-eb7c4a733697 18 42.2796 -71.0602
350e73e3-6f70-4b2d-87ab-24c8629e9a6a 19 42.2923 -71.0780
2fded452-cbd0-4248-b008-f8a61ed9a85f 15 42.3032 -71.0782
1df03e33-c105-4e53-b013-d20056cd57f8 14 42.2700 -71.0975
2438d052-2cd6-4fba-83c9-39f46cb59398 19 42.3385 -71.0926
ce55d1b1-4267-40a9-ad44-5eab888ce18a 23 42.3641 -71.0874
768433a9-fc30-4485-b136-22d6f8a96f1c 11 42.4176 -71.1261
48abed77-c9ba-4a39-8a5c-6a1e9bb8a9a5 17 42.3187 -71.0589
25d6f87f-7025-48c5-b202-f91511a4ae19 19 42.3098 -71.0602
